time,open,high,low,close,volume,range
2016-01-15 00:00:00,522000.0,524000.0,473000.0,479000.0,6502.42027588,25500.0
2016-01-16 00:00:00,480000.0,491000.0,425000.0,453000.0,9180.00182716,33000.0
2016-01-17 00:00:00,454000.0,489000.0,447000.0,475000.0,5000.89608121,21000.0
2016-01-18 00:00:00,475000.0,480000.0,458000.0,470000.0,4888.61294157,11000.0
2016-01-19 00:00:00,469000.0,471000.0,464000.0,468000.0,2276.96110565,3500.0
2016-01-20 00:00:00,468000.0,499000.0,459000.0,497000.0,5580.69987204,20000.0
2016-01-21 00:00:00,498000.0,518000.0,495000.0,507000.0,7539.08610395,11500.0
2016-01-22 00:00:00,507000.0,508000.0,475000.0,481000.0,6905.54744881,16500.0
2016-01-23 00:00:00,481000.0,481000.0,457000.0,465000.0,5595.22325107,12000.0
2016-01-24 00:00:00,465000.0,486000.0,464000.0,485000.0,4659.05160382,11000.0
2016-01-25 00:00:00,485000.0,490000.0,476000.0,484000.0,3785.87847896,7000.0
2016-01-26 00:00:00,483000.0,486000.0,473000.0,476000.0,5371.6107468,6500.0
2016-01-27 00:00:00,479000.0,484000.0,474000.0,481000.0,3335.39167379,5000.0
2016-01-28 00:00:00,482000.0,483000.0,466000.0,470000.0,4203.02646462,8500.0
2016-01-29 00:00:00,470000.0,474000.0,451000.0,464000.0,5704.32707684,11500.0
2016-01-30 00:00:00,464000.0,471000.0,462000.0,468000.0,2228.33913877,4500.0
2016-01-31 00:00:00,467000.0,471000.0,466000.0,469000.0,2790.93037502,2500.0
2016-02-01 00:00:00,469000.0,470000.0,458000.0,465000.0,5232.26226087,6000.0
2016-02-02 00:00:00,465000.0,465000.0,460000.0,462000.0,2852.99728066,2500.0
2016-02-03 00:00:00,462000.0,464000.0,458000.0,459000.0,2457.69480352,3000.0
2016-02-04 00:00:00,459000.0,466000.0,453000.0,463000.0,3598.23333884,6500.0
2016-02-05 00:00:00,463000.0,475000.0,463000.0,473000.0,4176.67362505,6000.0
2016-02-06 00:00:00,473000.0,474000.0,465000.0,467000.0,2371.86519281,4500.0
2016-02-07 00:00:00,467000.0,473000.0,466000.0,470000.0,1510.6150347,3500.0
2016-02-08 00:00:00,470000.0,472000.0,468000.0,470000.0,1111.67646794,2000.0
2016-02-09 00:00:00,470000.0,471000.0,467000.0,470000.0,1317.54390126,2000.0
2016-02-10 00:00:00,470000.0,479000.0,469000.0,478000.0,2364.54194235,5000.0
2016-02-11 00:00:00,479000.0,479000.0,473000.0,474000.0,2695.34590209,3000.0
2016-02-12 00:00:00,473000.0,480500.0,471000.0,480000.0,3187.42563156,4750.0
2016-02-13 00:00:00,479000.0,490000.0,477500.0,487500.0,3082.92151038,6250.0
2016-02-14 00:00:00,487500.0,506500.0,486500.0,501000.0,4364.04427537,10000.0
2016-02-15 00:00:00,501000.0,513000.0,499500.0,506500.0,4392.23809281,6750.0
2016-02-16 00:00:00,506000.0,507000.0,498500.0,504000.0,3103.16882913,4250.0
2016-02-17 00:00:00,504000.0,519000.0,504000.0,517500.0,4694.66335696,7500.0
2016-02-18 00:00:00,517000.0,526500.0,513500.0,520500.0,4725.29615505,6500.0
2016-02-19 00:00:00,521000.0,525000.0,515000.0,521500.0,4109.12892363,5000.0
2016-02-20 00:00:00,521500.0,536500.0,517000.0,532500.0,3501.14072971,9750.0
2016-02-21 00:00:00,532500.0,548500.0,525000.0,530500.0,5202.63489178,11750.0
2016-02-22 00:00:00,530000.0,541000.0,527500.0,538000.0,3419.89271987,6750.0
2016-02-23 00:00:00,538500.0,539000.0,515000.0,520000.0,4060.01119846,12000.0
2016-02-24 00:00:00,520000.0,525000.0,508000.0,519000.0,4247.42891129,8500.0
2016-02-25 00:00:00,518000.0,526000.0,513000.0,519000.0,3384.40858577,6500.0
2016-02-26 00:00:00,519000.0,523000.0,514000.0,520000.0,2259.81601439,4500.0
2016-02-27 00:00:00,520000.0,530000.0,518000.0,527000.0,2582.12467751,6000.0
2016-02-28 00:00:00,528000.0,529000.0,517000.0,528000.0,2551.93609677,6000.0
2016-02-29 00:00:00,528000.0,541000.0,524000.0,539000.0,4535.47765414,8500.0
2016-03-01 00:00:00,538000.0,540000.0,531000.0,536000.0,3587.48301325,4500.0
2016-03-02 00:00:00,534000.0,537000.0,526000.0,528000.0,2792.56986241,5500.0
2016-03-03 00:00:00,529000.0,531000.0,514000.0,518000.0,4494.66684468,8500.0
2016-03-04 00:00:00,519000.0,521000.0,511000.0,512000.0,3187.11292554,5000.0
2016-03-05 00:00:00,511000.0,514000.0,487000.0,487000.0,4104.15817332,13500.0
2016-03-06 00:00:00,488000.0,503000.0,480000.0,500000.0,3798.8939749,11500.0
2016-03-07 00:00:00,500000.0,508000.0,497000.0,502000.0,4111.97604995,5500.0
2016-03-08 00:00:00,503000.0,508000.0,500000.0,502000.0,3175.60309341,4000.0
2016-03-09 00:00:00,502000.0,504000.0,498000.0,500000.0,2502.97544344,3000.0
2016-03-10 00:00:00,500000.0,504000.0,497000.0,503000.0,2673.0363103,3500.0
2016-03-11 00:00:00,502000.0,512000.0,501000.0,507000.0,3148.39735073,5500.0
2016-03-12 00:00:00,507000.0,509000.0,499000.0,501000.0,2860.74775801,5000.0
2016-03-13 00:00:00,500000.0,503000.0,494000.0,496000.0,2750.24433062,4500.0
2016-03-14 00:00:00,496000.0,500000.0,495000.0,499000.0,3135.66711645,2500.0
2016-03-15 00:00:00,498000.0,502000.0,497000.0,499000.0,3302.06255631,2500.0
2016-03-16 00:00:00,499000.0,502000.0,497000.0,499000.0,2694.71810357,2500.0
2016-03-17 00:00:00,499000.0,501000.0,496000.0,498000.0,2678.59978933,2500.0
2016-03-18 00:00:00,498000.0,498000.0,486000.0,488000.0,3477.51206731,6000.0
2016-03-19 00:00:00,487000.0,488000.0,477000.0,479000.0,3221.13912023,5500.0
2016-03-20 00:00:00,479000.0,486000.0,475000.0,484000.0,1941.67052268,5500.0
2016-03-21 00:00:00,484000.0,487000.0,481000.0,485000.0,2330.70221094,3000.0
2016-03-22 00:00:00,485000.0,495000.0,483000.0,491000.0,3308.66641872,6000.0
2016-03-23 00:00:00,492000.0,494000.0,489000.0,489000.0,2495.52791493,2500.0
2016-03-24 00:00:00,490000.0,494000.0,487000.0,490000.0,3124.6588606,3500.0
2016-03-25 00:00:00,491000.0,492500.0,487000.0,492500.0,2856.54839604,2750.0
2016-03-26 00:00:00,493000.0,496000.0,490000.0,491500.0,2164.18410578,3000.0
2016-03-27 00:00:00,490500.0,494000.0,489500.0,493000.0,1577.81543823,2250.0
2016-03-28 00:00:00,493000.0,505000.0,492500.0,499500.0,3345.33823624,6250.0
2016-03-29 00:00:00,499500.0,501000.0,482000.0,488500.0,3172.77345248,9500.0
2016-03-30 00:00:00,488500.0,491000.0,478500.0,480000.0,3483.12117481,6250.0
2016-03-31 00:00:00,481000.0,487000.0,460000.0,484000.0,3468.71465907,13500.0
2016-04-01 00:00:00,484000.0,485500.0,481500.0,483500.0,2599.63055188,2000.0
2016-04-02 00:00:00,483500.0,490000.0,483500.0,486500.0,2258.16308519,3250.0
2016-04-03 00:00:00,486500.0,488000.0,484500.0,487000.0,1981.07385312,1750.0
2016-04-04 00:00:00,487000.0,488500.0,485500.0,487000.0,2305.83622826,1500.0
2016-04-05 00:00:00,486500.0,494500.0,486500.0,492500.0,2484.27834313,4000.0
2016-04-06 00:00:00,492500.0,497000.0,492000.0,495000.0,2337.67010684,2500.0
2016-04-07 00:00:00,494500.0,495000.0,487500.0,489500.0,2335.63817869,3750.0
2016-04-08 00:00:00,489500.0,495500.0,489000.0,493500.0,2334.25496834,3250.0
2016-04-09 00:00:00,493500.0,494000.0,484000.0,488000.0,3478.97802786,5000.0
2016-04-10 00:00:00,486500.0,491000.0,486000.0,489000.0,2100.6475728,2500.0
2016-04-11 00:00:00,490000.0,491500.0,487500.0,490000.0,2437.60071059,2000.0
2016-04-12 00:00:00,490500.0,494500.0,488500.0,493000.0,2948.92867209,3000.0
2016-04-13 00:00:00,493000.0,494500.0,491000.0,492500.0,2324.68935722,1750.0
2016-04-14 00:00:00,492000.0,496500.0,491500.0,495000.0,2507.01120865,2500.0
2016-04-15 00:00:00,494500.0,497000.0,492500.0,496000.0,2035.52015645,2250.0
2016-04-16 00:00:00,496000.0,502000.0,495000.0,498500.0,2123.6732213,3500.0
2016-04-17 00:00:00,499500.0,501500.0,498000.0,500000.0,2190.58564445,1750.0
2016-04-18 00:00:00,499500.0,501000.0,496500.0,499000.0,2617.00171368,2250.0
2016-04-19 00:00:00,499000.0,501000.0,495500.0,498000.0,2685.60703014,2750.0
2016-04-20 00:00:00,498000.0,506000.0,496500.0,502500.0,3682.03555985,4750.0
2016-04-21 00:00:00,501500.0,511500.0,501500.0,510000.0,2799.73964028,5000.0
2016-04-22 00:00:00,510500.0,520000.0,509000.0,515000.0,4280.92436055,5500.0
2016-04-23 00:00:00,515500.0,519000.0,514000.0,518000.0,2286.99362506,2500.0
2016-04-24 00:00:00,518000.0,525500.0,516500.0,520000.0,2409.56894635,4500.0
2016-04-25 00:00:00,520000.0,530000.0,518000.0,529500.0,3515.01825607,6000.0
2016-04-26 00:00:00,528500.0,537000.0,528000.0,534500.0,3266.93403796,4500.0
2016-04-27 00:00:00,534500.0,539000.0,522500.0,523000.0,4214.03994824,8250.0
2016-04-28 00:00:00,525500.0,529500.0,506000.0,512000.0,3816.86904627,11750.0
2016-04-29 00:00:00,512500.0,531000.0,511500.0,518000.0,3252.56297885,9750.0
2016-04-30 00:00:00,518000.0,524000.0,517000.0,521000.0,2978.08916188,3500.0
2016-05-01 00:00:00,522000.0,523000.0,514000.0,519000.0,2191.51687791,4500.0
2016-05-02 00:00:00,518000.0,522000.0,510000.0,514000.0,3493.4365031,6000.0
2016-05-03 00:00:00,512000.0,517000.0,508000.0,517000.0,3915.06264727,4500.0
2016-05-04 00:00:00,515000.0,521000.0,514000.0,519000.0,3869.68376541,3500.0
2016-05-05 00:00:00,519000.0,521000.0,517000.0,519000.0,2863.8070944,2000.0
2016-05-06 00:00:00,519000.0,522000.0,517000.0,522000.0,2414.78562745,2500.0
2016-05-07 00:00:00,522000.0,531000.0,522000.0,527000.0,3184.94102856,4500.0
2016-05-08 00:00:00,527000.0,530000.0,525000.0,526000.0,1839.50368787,2500.0
2016-05-09 00:00:00,527000.0,531000.0,526000.0,531000.0,3832.91572514,2500.0
2016-05-10 00:00:00,531000.0,538000.0,524000.0,528000.0,4791.00106757,7000.0
2016-05-11 00:00:00,528000.0,532000.0,527000.0,527000.0,4286.16941189,2500.0
2016-05-12 00:00:00,527000.0,530000.0,523000.0,526000.0,3815.97417691,3500.0
2016-05-13 00:00:00,527000.0,532000.0,526000.0,530000.0,3315.5462179,3000.0
2016-05-14 00:00:00,531000.0,534000.0,530000.0,532000.0,2723.59952685,2000.0
2016-05-15 00:00:00,531000.0,534000.0,530000.0,532000.0,2229.52911665,2000.0
2016-05-16 00:00:00,532000.0,537000.0,531000.0,536000.0,3496.74056737,3000.0
2016-05-17 00:00:00,536000.0,538000.0,530000.0,532000.0,3782.2080803,4000.0
2016-05-18 00:00:00,532000.0,536000.0,530000.0,534000.0,3020.56543986,3000.0
2016-05-19 00:00:00,534000.0,537000.0,532000.0,533000.0,3521.11420113,2500.0
2016-05-20 00:00:00,534000.0,535000.0,524000.0,529000.0,4546.60305326,5500.0
2016-05-21 00:00:00,529000.0,531000.0,525000.0,528000.0,2794.92684231,3000.0
2016-05-22 00:00:00,528000.0,529000.0,526000.0,528000.0,1806.35488745,1500.0
2016-05-23 00:00:00,528000.0,530000.0,524000.0,527000.0,3329.79571364,3000.0
2016-05-24 00:00:00,527000.0,534000.0,527000.0,534000.0,2869.11527925,3500.0
2016-05-25 00:00:00,533000.0,536000.0,532000.0,534000.0,3214.46609674,2000.0
2016-05-26 00:00:00,534000.0,539000.0,533000.0,537000.0,3310.91752296,3000.0
2016-05-27 00:00:00,537000.0,583000.0,536000.0,579000.0,5875.37842515,23500.0
2016-05-28 00:00:00,579000.0,630000.0,573000.0,618000.0,5653.41267833,28500.0
2016-05-29 00:00:00,618000.0,725000.0,616000.0,670000.0,7816.04315701,54500.0
2016-05-30 00:00:00,672000.0,698000.0,645000.0,668000.0,4556.92596129,26500.0
2016-05-31 00:00:00,668000.0,678000.0,657000.0,663000.0,4708.60080849,10500.0
2016-06-01 00:00:00,658000.0,662000.0,628000.0,653000.0,5017.32890931,17000.0
2016-06-02 00:00:00,653000.0,656000.0,641000.0,643000.0,4567.67398314,7500.0
2016-06-03 00:00:00,643000.0,669000.0,641000.0,669000.0,4483.07938589,14000.0
2016-06-04 00:00:00,668000.0,697000.0,665000.0,674000.0,4325.6683622,16000.0
2016-06-05 00:00:00,677000.0,687000.0,665000.0,680000.0,2832.82285404,11000.0
2016-06-06 00:00:00,681000.0,693000.0,675000.0,690000.0,2820.24454381,9000.0
2016-06-07 00:00:00,691000.0,699000.0,681000.0,685000.0,3488.04025553,9000.0
2016-06-08 00:00:00,685000.0,691000.0,676000.0,686000.0,3562.11428658,7500.0
2016-06-09 00:00:00,686000.0,695000.0,681000.0,685000.0,3257.3710957,7000.0
2016-06-10 00:00:00,685000.0,695000.0,684000.0,688000.0,3081.32326195,5500.0
2016-06-11 00:00:00,689000.0,700000.0,688000.0,695000.0,2588.17948256,6000.0
2016-06-12 00:00:00,696000.0,799000.0,695000.0,784000.0,6255.0484187,52000.0
2016-06-13 00:00:00,784000.0,872000.0,781000.0,867000.0,8008.4337757,45500.0
2016-06-14 00:00:00,871000.0,873000.0,844000.0,852000.0,6019.601787,14500.0
2016-06-15 00:00:00,852000.0,860000.0,801000.0,835000.0,5299.88077421,29500.0
2016-06-16 00:00:00,832000.0,888000.0,828000.0,882000.0,5832.16699607,30000.0
2016-06-17 00:00:00,884000.0,951000.0,855000.0,903000.0,9736.96524537,48000.0
2016-06-18 00:00:00,903000.0,925000.0,893000.0,905000.0,4993.52956724,16000.0
2016-06-19 00:00:00,906000.0,930000.0,904000.0,921000.0,4984.89387148,13000.0
2016-06-20 00:00:00,921000.0,923000.0,885000.0,885000.0,4438.27268362,19000.0
2016-06-21 00:00:00,885000.0,899000.0,750000.0,794000.0,8770.25052336,74500.0
2016-06-22 00:00:00,795000.0,822000.0,760000.0,792000.0,6733.8782058,31000.0
2016-06-23 00:00:00,792000.0,794000.0,649000.0,680000.0,9798.63011428,72500.0
2016-06-24 00:00:00,680000.0,866000.0,666000.0,788000.0,13416.61447586,100000.0
2016-06-25 00:00:00,788000.0,840000.0,777000.0,812000.0,4255.53457207,31500.0
2016-06-26 00:00:00,811000.0,814000.0,741000.0,756000.0,4870.74187212,36500.0
2016-06-27 00:00:00,756000.0,790000.0,741000.0,755000.0,4840.92653007,24500.0
2016-06-28 00:00:00,755000.0,780000.0,751000.0,763000.0,4368.95483998,14500.0
2016-06-29 00:00:00,764000.0,781000.0,750000.0,760000.0,5470.53296734,15500.0
2016-06-30 00:00:00,759000.0,784000.0,753000.0,777000.0,4551.09436376,15500.0
2016-07-01 00:00:00,777000.0,808000.0,774000.0,795000.0,5674.98392355,17000.0
2016-07-02 00:00:00,795000.0,828000.0,793000.0,818000.0,3433.7605477,17500.0
2016-07-03 00:00:00,820000.0,835000.0,785000.0,790000.0,3671.33930642,25000.0
2016-07-04 00:00:00,790000.0,806000.0,773000.0,802000.0,4787.24463631,16500.0
2016-07-05 00:00:00,803000.0,809000.0,791000.0,796000.0,3209.6676507,9000.0
2016-07-06 00:00:00,796000.0,815000.0,795000.0,806000.0,3735.1602534,10000.0
2016-07-07 00:00:00,807000.0,815000.0,765000.0,770000.0,6261.73977702,25000.0
2016-07-08 00:00:00,771000.0,783000.0,736000.0,774000.0,9707.73198529,23500.0
2016-07-09 00:00:00,774000.0,790000.0,756000.0,777000.0,4349.64331291,17000.0
2016-07-10 00:00:00,776000.0,778000.0,744000.0,766000.0,3674.49571696,17000.0
2016-07-11 00:00:00,767000.0,777000.0,761000.0,768000.0,4002.4749745,8000.0
2016-07-12 00:00:00,767000.0,772000.0,762000.0,769000.0,3098.38547508,5000.0
2016-07-13 00:00:00,768000.0,785000.0,768000.0,777000.0,3661.51953458,8500.0
2016-07-14 00:00:00,777000.0,780000.0,765000.0,769000.0,2827.48745816,7500.0
2016-07-15 00:00:00,770000.0,776000.0,764000.0,770000.0,2898.11854338,6000.0
2016-07-16 00:00:00,770000.0,775000.0,765000.0,770000.0,2204.23858602,5000.0
2016-07-17 00:00:00,769000.0,776000.0,768000.0,774000.0,1809.78243918,4000.0
2016-07-18 00:00:00,774000.0,790000.0,773000.0,788000.0,3060.72552821,8500.0
2016-07-19 00:00:00,788000.0,790000.0,776000.0,779000.0,2746.26265016,7000.0
2016-07-20 00:00:00,779000.0,785000.0,767000.0,779000.0,2584.03955309,9000.0
2016-07-21 00:00:00,778000.0,779000.0,771000.0,773000.0,3010.72727633,4000.0
2016-07-22 00:00:00,773000.0,776000.0,758000.0,762000.0,2746.1306067,9000.0
2016-07-23 00:00:00,762000.0,764000.0,754000.0,764000.0,2528.58105374,5000.0
2016-07-24 00:00:00,764000.0,764000.0,755000.0,763000.0,1508.13562827,4500.0
2016-07-25 00:00:00,763000.0,772000.0,758000.0,761000.0,2790.523448,7000.0
2016-07-26 00:00:00,761000.0,765000.0,750000.0,752000.0,3054.18408627,7500.0
2016-07-27 00:00:00,754000.0,760000.0,751000.0,756000.0,3127.85437186,4500.0
2016-07-28 00:00:00,756000.0,759000.0,751000.0,755000.0,2293.09132688,4000.0
2016-07-29 00:00:00,754000.0,755000.0,747000.0,750000.0,2156.30788555,4000.0
2016-07-30 00:00:00,751000.0,753000.0,747000.0,747000.0,1876.49340835,3000.0
2016-07-31 00:00:00,747000.0,750000.0,670000.0,718000.0,2794.54788691,40000.0
2016-08-01 00:00:00,719000.0,720000.0,691000.0,703000.0,3825.76573696,14500.0
2016-08-02 00:00:00,705000.0,707000.0,684000.0,690000.0,3582.02938042,11500.0
2016-08-03 00:00:00,690000.0,694000.0,549000.0,628000.0,8518.85960839,72500.0
2016-08-04 00:00:00,627000.0,661000.0,626000.0,650000.0,4727.61422019,17500.0
2016-08-05 00:00:00,651000.0,656000.0,640000.0,651000.0,2813.29668818,8000.0
2016-08-06 00:00:00,651000.0,651000.0,641000.0,646000.0,2076.48354354,5000.0
2016-08-07 00:00:00,646000.0,679000.0,643000.0,679000.0,2930.65167654,18000.0
2016-08-08 00:00:00,679000.0,681000.0,666000.0,674000.0,2924.87641624,7500.0
2016-08-09 00:00:00,674000.0,677000.0,666000.0,669000.0,3146.01293088,5500.0
2016-08-10 00:00:00,669000.0,678000.0,665000.0,677000.0,3575.16979744,6500.0
2016-08-11 00:00:00,677000.0,680000.0,670000.0,676000.0,4035.29347532,5000.0
2016-08-12 00:00:00,677000.0,677000.0,659000.0,665000.0,3821.8134314,9000.0
2016-08-13 00:00:00,665000.0,669000.0,664000.0,667000.0,2198.45007174,2500.0
2016-08-14 00:00:00,667000.0,668000.0,653000.0,661000.0,2392.62664165,7500.0
2016-08-15 00:00:00,658000.0,661000.0,646000.0,646000.0,2692.49688893,7500.0
2016-08-16 00:00:00,645000.0,653000.0,639000.0,653000.0,3479.58622869,7000.0
2016-08-17 00:00:00,654000.0,658000.0,647000.0,650000.0,3497.16874112,5500.0
2016-08-18 00:00:00,648000.0,652000.0,645000.0,650000.0,2851.35620646,3500.0
2016-08-19 00:00:00,650000.0,654000.0,649000.0,652000.0,3849.13723932,2500.0
2016-08-20 00:00:00,652000.0,663000.0,650000.0,658000.0,2528.33620207,6500.0
2016-08-21 00:00:00,657000.0,663000.0,657000.0,657000.0,1545.46617419,3000.0
2016-08-22 00:00:00,658000.0,662000.0,656000.0,660000.0,2329.25127349,3000.0
2016-08-23 00:00:00,660000.0,668000.0,659000.0,663000.0,3598.8775222,4500.0
2016-08-24 00:00:00,663000.0,665000.0,658000.0,659000.0,3444.67487249,3500.0
2016-08-25 00:00:00,658000.0,661000.0,649000.0,649000.0,3869.57659664,6000.0
2016-08-26 00:00:00,651000.0,658000.0,649000.0,655000.0,3486.09333531,4500.0
2016-08-27 00:00:00,655000.0,656000.0,648000.0,648000.0,2110.07964027,4000.0
2016-08-28 00:00:00,648000.0,652000.0,641000.0,648000.0,1997.34420402,5500.0
2016-08-29 00:00:00,649000.0,658000.0,648000.0,651000.0,3366.86961146,5000.0
2016-08-30 00:00:00,651000.0,656000.0,647000.0,651000.0,3069.12175676,4500.0
2016-08-31 00:00:00,650000.0,654000.0,646000.0,647000.0,2610.72203276,4000.0
2016-09-01 00:00:00,647000.0,652000.0,644000.0,647000.0,3205.68757104,4000.0
2016-09-02 00:00:00,647000.0,649000.0,642000.0,646000.0,2861.66307426,3500.0
2016-09-03 00:00:00,647000.0,652000.0,645000.0,652000.0,1903.60361145,3500.0
2016-09-04 00:00:00,652000.0,690000.0,649000.0,687000.0,3208.46858363,20500.0
2016-09-05 00:00:00,686000.0,689000.0,678000.0,678000.0,3010.90644743,5500.0
2016-09-06 00:00:00,677000.0,688000.0,677000.0,688000.0,3127.88256196,5500.0
2016-09-07 00:00:00,688000.0,689000.0,680000.0,680000.0,3450.06300775,4500.0
2016-09-08 00:00:00,680000.0,694000.0,680000.0,691000.0,2894.41140547,7000.0
2016-09-09 00:00:00,691000.0,698000.0,687000.0,694000.0,3073.99026873,5500.0
2016-09-10 00:00:00,695000.0,703000.0,693000.0,700000.0,2481.99969314,5000.0
2016-09-11 00:00:00,701000.0,703000.0,697000.0,700000.0,1560.49171035,3000.0
2016-09-12 00:00:00,700000.0,711000.0,672000.0,681000.0,4397.86474165,19500.0
2016-09-13 00:00:00,683000.0,692000.0,679000.0,691000.0,2688.1633403,6500.0
2016-09-14 00:00:00,691000.0,695000.0,687000.0,694000.0,2096.96589526,4000.0
2016-09-15 00:00:00,693000.0,695000.0,689000.0,691000.0,1122.94548638,3000.0
2016-09-16 00:00:00,690000.0,696000.0,687000.0,692000.0,1525.008673,4500.0
2016-09-17 00:00:00,691000.0,692000.0,687000.0,692000.0,1332.04488151,2500.0
2016-09-18 00:00:00,690000.0,698000.0,688000.0,695000.0,1811.3195163,5000.0
2016-09-19 00:00:00,695000.0,698000.0,689000.0,694000.0,2865.00442148,4500.0
2016-09-20 00:00:00,693000.0,694000.0,687000.0,691000.0,3046.7324954,3500.0
2016-09-21 00:00:00,691000.0,691000.0,665000.0,676000.0,5312.7749089,13000.0
2016-09-22 00:00:00,676000.0,677000.0,666000.0,668000.0,3553.57904406,5500.0
2016-09-23 00:00:00,669000.0,676000.0,660000.0,673000.0,2697.02149924,8000.0
2016-09-24 00:00:00,675000.0,681000.0,672000.0,674000.0,2253.35885783,4500.0
2016-09-25 00:00:00,674000.0,677000.0,670000.0,671000.0,1716.93596275,3500.0
2016-09-26 00:00:00,673000.0,682000.0,670000.0,678000.0,2728.01653777,6000.0
2016-09-27 00:00:00,677000.0,679000.0,674000.0,677000.0,2832.06416325,2500.0
2016-09-28 00:00:00,676000.0,681000.0,672000.0,674000.0,3430.12399586,4500.0
2016-09-29 00:00:00,675000.0,677000.0,671000.0,674000.0,2923.17274791,3000.0
2016-09-30 00:00:00,675000.0,678000.0,672000.0,678000.0,3053.42395649,3000.0
2016-10-01 00:00:00,678000.0,686000.0,676000.0,686000.0,2344.9183999,5000.0
2016-10-02 00:00:00,686000.0,689000.0,682000.0,686000.0,1601.52435357,3500.0
2016-10-03 00:00:00,687000.0,687000.0,682000.0,684000.0,1706.84409398,2500.0
2016-10-04 00:00:00,684000.0,686000.0,678000.0,683000.0,2471.76228396,4000.0
2016-10-05 00:00:00,683000.0,990000.0,682000.0,691000.0,3574.33431023,154000.0
2016-10-06 00:00:00,691000.0,693000.0,686000.0,690000.0,2746.8683931,3500.0
2016-10-07 00:00:00,690000.0,698000.0,689000.0,696000.0,3705.81141776,4500.0
2016-10-08 00:00:00,697000.0,701000.0,693000.0,694000.0,3091.56811272,4000.0
2016-10-09 00:00:00,695000.0,697000.0,691000.0,693000.0,1924.25845161,3000.0
2016-10-10 00:00:00,691000.0,698000.0,691000.0,696000.0,3444.78989639,3500.0
2016-10-11 00:00:00,696000.0,719000.0,693000.0,719000.0,3885.73592712,13000.0
2016-10-12 00:00:00,718000.0,733000.0,717000.0,730000.0,4134.03332858,8000.0
2016-10-13 00:00:00,729000.0,732000.0,724000.0,729000.0,3810.81179574,4000.0
2016-10-14 00:00:00,728000.0,731000.0,725000.0,728000.0,3486.90851702,3000.0
2016-10-15 00:00:00,728000.0,735000.0,726000.0,734000.0,2266.85759182,4500.0
2016-10-16 00:00:00,733000.0,739000.0,727000.0,735000.0,2437.79374586,6000.0
2016-10-17 00:00:00,734000.0,739000.0,733000.0,737000.0,3064.89298246,3000.0
2016-10-18 00:00:00,736000.0,737000.0,730000.0,733000.0,4121.16310117,3500.0
2016-10-19 00:00:00,732000.0,733000.0,712000.0,714000.0,3447.23785432,10500.0
2016-10-20 00:00:00,714000.0,720000.0,713000.0,719000.0,3603.83595661,3500.0
2016-10-21 00:00:00,718000.0,726000.0,717000.0,725000.0,3749.46703606,4500.0
2016-10-22 00:00:00,724000.0,736000.0,723000.0,736000.0,2277.1583648,6500.0
2016-10-23 00:00:00,736000.0,760000.0,736000.0,752000.0,3173.36321225,12000.0
2016-10-24 00:00:00,751000.0,753000.0,744000.0,750000.0,2793.16406512,4500.0
2016-10-25 00:00:00,750000.0,760000.0,748000.0,759000.0,3902.59783996,6000.0
2016-10-26 00:00:00,757000.0,776000.0,750000.0,767000.0,5368.27044588,13000.0
2016-10-27 00:00:00,767000.0,799000.0,767000.0,789000.0,5756.61473486,16000.0
2016-10-28 00:00:00,789000.0,801000.0,785000.0,790000.0,4366.01201496,8000.0
2016-10-29 00:00:00,790000.0,828000.0,790000.0,825000.0,4150.30392798,19000.0
2016-10-30 00:00:00,825000.0,834000.0,801000.0,817000.0,4533.52205314,16500.0
2016-10-31 00:00:00,817000.0,820000.0,788000.0,813000.0,3945.53229195,16000.0
2016-11-01 00:00:00,814000.0,838000.0,808000.0,834000.0,4698.13004086,15000.0
2016-11-02 00:00:00,834000.0,840000.0,829000.0,837000.0,3691.74085104,5500.0
2016-11-03 00:00:00,836000.0,865000.0,834000.0,847000.0,6164.60400769,15500.0
2016-11-04 00:00:00,847000.0,847000.0,782000.0,802000.0,8720.92488611,32500.0
2016-11-05 00:00:00,800000.0,812000.0,786000.0,799000.0,3714.16798919,13000.0
2016-11-06 00:00:00,800000.0,819000.0,799000.0,800000.0,2862.88074737,10000.0
2016-11-07 00:00:00,800000.0,815000.0,797000.0,803000.0,3286.30350679,9000.0
2016-11-08 00:00:00,803000.0,817000.0,802000.0,814000.0,3026.01628064,7500.0
2016-11-09 00:00:00,815000.0,846000.0,808000.0,830000.0,6143.83535352,19000.0
2016-11-10 00:00:00,831000.0,837000.0,822000.0,827000.0,4076.43038403,7500.0
2016-11-11 00:00:00,824000.0,839000.0,824000.0,838000.0,4337.45764897,7500.0
2016-11-12 00:00:00,838000.0,838000.0,824000.0,827000.0,3057.83616388,7000.0
2016-11-13 00:00:00,828000.0,832000.0,804000.0,808000.0,3860.50853494,14000.0
2016-11-14 00:00:00,808000.0,830000.0,806000.0,825000.0,3523.78479836,12000.0
2016-11-15 00:00:00,827000.0,835000.0,823000.0,833000.0,3561.22536406,6000.0
2016-11-16 00:00:00,833000.0,869000.0,831000.0,858000.0,5053.74479434,19000.0
2016-11-17 00:00:00,858000.0,907000.0,854000.0,884000.0,7628.36244229,26500.0
2016-11-18 00:00:00,886000.0,907000.0,883000.0,904000.0,5284.47806195,12000.0
2016-11-19 00:00:00,904000.0,918000.0,884000.0,904000.0,4556.20939006,17000.0
